video,frame,time,label
2.mp4,1038,34.6,0
2.mp4,1040,34.65,0
2.mp4,1041,34.7,0
2.mp4,1043,34.75,0
2.mp4,1044,34.8,0
2.mp4,1046,34.85,0
2.mp4,1047,34.9,1
2.mp4,1049,34.95,1
2.mp4,1050,35.0,1
2.mp4,1052,35.05,1
2.mp4,1053,35.1,1
2.mp4,1055,35.15,1
2.mp4,1056,35.2,1
2.mp4,1058,35.25,1
2.mp4,1059,35.3,1
2.mp4,1061,35.35,1
2.mp4,1062,35.4,1
2.mp4,1064,35.45,1
2.mp4,1065,35.5,1
2.mp4,1067,35.55,1
2.mp4,1068,35.6,1
2.mp4,1070,35.65,1
2.mp4,1071,35.7,1
2.mp4,1073,35.75,1
2.mp4,1074,35.8,1
2.mp4,1076,35.85,1
2.mp4,1077,35.9,1
2.mp4,1079,35.95,1
2.mp4,1080,36.0,1
2.mp4,1082,36.05,1
2.mp4,1083,36.1,0
2.mp4,1085,36.15,0
2.mp4,1086,36.2,0
2.mp4,1088,36.25,0
2.mp4,1089,36.3,0
2.mp4,1091,36.35,0
2.mp4,1092,36.4,0
2.mp4,1094,36.45,0
2.mp4,1095,36.5,0
2.mp4,1097,36.55,0
2.mp4,1098,36.6,0
2.mp4,1100,36.65,0
2.mp4,1101,36.7,0
2.mp4,1103,36.75,0
2.mp4,1104,36.8,0
2.mp4,1106,36.85,0
2.mp4,1107,36.9,0
2.mp4,1109,36.95,0
2.mp4,1110,37.0,0
2.mp4,1112,37.05,0
2.mp4,1113,37.1,0
2.mp4,1115,37.15,0
2.mp4,1116,37.2,0
2.mp4,1118,37.25,0
2.mp4,1119,37.3,0
2.mp4,1121,37.35,0
2.mp4,1122,37.4,0
2.mp4,1124,37.45,0
2.mp4,1125,37.5,0
2.mp4,1127,37.55,0
2.mp4,1128,37.6,0
2.mp4,1130,37.65,0
2.mp4,1131,37.7,0
2.mp4,1133,37.75,0
2.mp4,1134,37.8,0
2.mp4,1136,37.85,0
2.mp4,1137,37.9,0
2.mp4,1139,37.95,0
2.mp4,1140,38.0,0
2.mp4,1142,38.05,0
2.mp4,1143,38.1,0
2.mp4,1145,38.15,0
2.mp4,1146,38.2,0
2.mp4,1148,38.25,0
2.mp4,1149,38.3,0
2.mp4,1151,38.35,0
2.mp4,1152,38.4,0
2.mp4,1154,38.45,0
2.mp4,1155,38.5,0
2.mp4,1157,38.55,0
2.mp4,1158,38.6,0
2.mp4,1160,38.65,0
2.mp4,1161,38.7,0
2.mp4,1163,38.75,0
2.mp4,1164,38.8,0
2.mp4,1166,38.85,0
2.mp4,1167,38.9,0
2.mp4,1169,38.95,0
2.mp4,1170,39.0,0
2.mp4,1172,39.05,0
2.mp4,1173,39.1,0
2.mp4,1175,39.15,0
2.mp4,1176,39.2,0
2.mp4,1178,39.25,0
2.mp4,1179,39.3,0
2.mp4,1181,39.35,0
2.mp4,1182,39.4,0
2.mp4,1184,39.45,0
2.mp4,1185,39.5,0
2.mp4,1187,39.55,0
2.mp4,1188,39.6,0
2.mp4,1190,39.65,0
2.mp4,1191,39.7,0
2.mp4,1193,39.75,0
2.mp4,1194,39.8,0
2.mp4,1196,39.85,0
2.mp4,1197,39.9,0
2.mp4,1199,39.95,0
2.mp4,1200,40.0,0
2.mp4,1202,40.05,0
2.mp4,1203,40.1,0
2.mp4,1205,40.15,0
2.mp4,1206,40.2,0
2.mp4,1208,40.25,0
2.mp4,1209,40.3,0
2.mp4,1211,40.35,0
2.mp4,1212,40.4,0
2.mp4,1214,40.45,0
2.mp4,1215,40.5,0
2.mp4,1217,40.55,0
2.mp4,1218,40.6,0
2.mp4,1220,40.65,0
2.mp4,1221,40.7,0
2.mp4,1223,40.75,0
2.mp4,1224,40.8,0
2.mp4,1226,40.85,0
2.mp4,1227,40.9,0
2.mp4,1229,40.95,0
2.mp4,1230,41.0,0
2.mp4,1232,41.05,0
2.mp4,1233,41.1,0
2.mp4,1235,41.15,0
2.mp4,1236,41.2,0
2.mp4,1238,41.25,0
2.mp4,1239,41.3,0
2.mp4,1241,41.35,0
2.mp4,1242,41.4,0
2.mp4,1244,41.45,0
2.mp4,1245,41.5,0
2.mp4,1247,41.55,0
2.mp4,1248,41.6,0
2.mp4,1250,41.65,0
2.mp4,1251,41.7,0
2.mp4,1253,41.75,0
2.mp4,1254,41.8,0
2.mp4,1256,41.85,0
2.mp4,1257,41.9,0
2.mp4,1259,41.95,0
2.mp4,1260,42.0,0
2.mp4,1262,42.05,0
2.mp4,1263,42.1,0
2.mp4,1265,42.15,0
2.mp4,1266,42.2,0
2.mp4,1268,42.25,0
2.mp4,1269,42.3,0
2.mp4,1271,42.35,0
2.mp4,1272,42.4,0
2.mp4,1274,42.45,0
2.mp4,1275,42.5,0
2.mp4,1277,42.55,0
2.mp4,1278,42.6,0
2.mp4,1280,42.65,0
2.mp4,1281,42.7,0
2.mp4,1283,42.75,0
2.mp4,1284,42.8,0
2.mp4,1286,42.85,0
2.mp4,1287,42.9,0
2.mp4,1289,42.95,0
2.mp4,1290,43.0,0
2.mp4,1292,43.05,0
2.mp4,1293,43.1,0
2.mp4,1295,43.15,0
2.mp4,1296,43.2,0
2.mp4,1298,43.25,0
2.mp4,1299,43.3,0
2.mp4,1301,43.35,0
2.mp4,1302,43.4,0
2.mp4,1304,43.45,0
2.mp4,1305,43.5,0
2.mp4,1307,43.55,0
2.mp4,1308,43.6,0
2.mp4,1310,43.65,0
2.mp4,1311,43.7,0
2.mp4,1313,43.75,0
2.mp4,1314,43.8,0
2.mp4,1316,43.85,0
2.mp4,1317,43.9,0
2.mp4,1319,43.95,0
2.mp4,1320,44.0,0
2.mp4,1322,44.05,0
2.mp4,1323,44.1,0
2.mp4,1325,44.15,0
2.mp4,1326,44.2,0
2.mp4,1328,44.25,0
2.mp4,1329,44.3,0
2.mp4,1331,44.35,0
2.mp4,1332,44.4,0
2.mp4,1334,44.45,0
2.mp4,1335,44.5,0
2.mp4,1337,44.55,0
2.mp4,1338,44.6,0
2.mp4,1340,44.65,0
2.mp4,1341,44.7,0
2.mp4,1343,44.75,0
2.mp4,1344,44.8,0
2.mp4,1346,44.85,0
2.mp4,1347,44.9,0
2.mp4,1349,44.95,0
2.mp4,1350,45.0,0
2.mp4,1352,45.05,0
2.mp4,1353,45.1,0
2.mp4,1355,45.15,0
2.mp4,1356,45.2,0
2.mp4,1358,45.25,0
2.mp4,1359,45.3,0
2.mp4,1361,45.35,0
2.mp4,1362,45.4,0
2.mp4,1364,45.45,0
2.mp4,1365,45.5,0
2.mp4,1367,45.55,0
2.mp4,1368,45.6,0
2.mp4,1370,45.65,0
2.mp4,1371,45.7,0
2.mp4,1373,45.75,0
2.mp4,1374,45.8,0
2.mp4,1376,45.85,0
2.mp4,1377,45.9,0
2.mp4,1379,45.95,0
2.mp4,1380,46.0,0
2.mp4,1382,46.05,0
2.mp4,1383,46.1,0
2.mp4,1385,46.15,0
2.mp4,1386,46.2,0
2.mp4,1388,46.25,0
2.mp4,1389,46.3,0
2.mp4,1391,46.35,0
2.mp4,1392,46.4,0
2.mp4,1394,46.45,0
2.mp4,1395,46.5,0
2.mp4,1397,46.55,0
2.mp4,1398,46.6,0
2.mp4,1400,46.65,0
2.mp4,1401,46.7,0
2.mp4,1403,46.75,0
2.mp4,1404,46.8,0
2.mp4,1406,46.85,0
2.mp4,1407,46.9,0
2.mp4,1409,46.95,0
2.mp4,1410,47.0,0
2.mp4,1412,47.05,0
2.mp4,1413,47.1,0
2.mp4,1415,47.15,0
2.mp4,1416,47.2,0
2.mp4,1418,47.25,0
2.mp4,1419,47.3,0
2.mp4,1421,47.35,0
2.mp4,1422,47.4,0
2.mp4,1424,47.45,0
2.mp4,1425,47.5,0
2.mp4,1427,47.55,0
2.mp4,1428,47.6,0
2.mp4,1430,47.65,0
2.mp4,1431,47.7,0
2.mp4,1433,47.75,0
2.mp4,1434,47.8,0
2.mp4,1436,47.85,0
2.mp4,1437,47.9,0
2.mp4,1439,47.95,0
2.mp4,1440,48.0,0
2.mp4,1442,48.05,0
2.mp4,1443,48.1,0
2.mp4,1445,48.15,0
2.mp4,1446,48.2,0
2.mp4,1448,48.25,0
2.mp4,1449,48.3,0
2.mp4,1451,48.35,0
2.mp4,1452,48.4,0
2.mp4,1454,48.45,0
2.mp4,1455,48.5,0
2.mp4,1457,48.55,0
2.mp4,1458,48.6,0
2.mp4,1460,48.65,0
2.mp4,1461,48.7,0
2.mp4,1463,48.75,0
2.mp4,1464,48.8,0
2.mp4,1466,48.85,0
2.mp4,1467,48.9,0
2.mp4,1469,48.95,0
2.mp4,1470,49.0,0
2.mp4,1472,49.05,0
2.mp4,1473,49.1,0
2.mp4,1475,49.15,0
2.mp4,1476,49.2,0
2.mp4,1478,49.25,0
2.mp4,1479,49.3,0
2.mp4,1481,49.35,0
2.mp4,1482,49.4,0
2.mp4,1484,49.45,0
2.mp4,1485,49.5,0
2.mp4,1487,49.55,0
2.mp4,1488,49.6,0
2.mp4,1490,49.65,0
2.mp4,1491,49.7,0
2.mp4,1493,49.75,0
2.mp4,1494,49.8,0
2.mp4,1496,49.85,0
2.mp4,1497,49.9,0
2.mp4,1499,49.95,0
2.mp4,1500,50.0,0
2.mp4,1502,50.05,0
2.mp4,1503,50.1,0
2.mp4,1505,50.15,0
2.mp4,1506,50.2,0
2.mp4,1508,50.25,0
2.mp4,1509,50.3,0
2.mp4,1511,50.35,0
2.mp4,1512,50.4,0
2.mp4,1514,50.45,0
2.mp4,1515,50.5,0
2.mp4,1517,50.55,1
2.mp4,1518,50.6,1
2.mp4,1520,50.65,1
2.mp4,1521,50.7,1
2.mp4,1523,50.75,1
2.mp4,1524,50.8,1
2.mp4,1526,50.85,1
2.mp4,1527,50.9,1
2.mp4,1529,50.95,1
2.mp4,1530,51.0,1
2.mp4,1532,51.05,1
2.mp4,1533,51.1,1
2.mp4,1535,51.15,1
2.mp4,1536,51.2,1
2.mp4,1538,51.25,1
2.mp4,1539,51.3,1
2.mp4,1541,51.35,1
2.mp4,1542,51.4,1
2.mp4,1544,51.45,1
2.mp4,1545,51.5,1
2.mp4,1547,51.55,1
2.mp4,1548,51.6,1
2.mp4,1550,51.65,1
2.mp4,1551,51.7,1
2.mp4,1553,51.75,1
2.mp4,1554,51.8,1
2.mp4,1556,51.85,1
2.mp4,1557,51.9,1
2.mp4,1559,51.95,1
2.mp4,1560,52.0,1
2.mp4,1562,52.05,0
2.mp4,1563,52.1,0
2.mp4,1565,52.15,0
2.mp4,1566,52.2,0
2.mp4,1568,52.25,0
2.mp4,1569,52.3,0
2.mp4,1571,52.35,0
2.mp4,1572,52.4,0
2.mp4,1574,52.45,0
2.mp4,1575,52.5,0
2.mp4,1577,52.55,0
2.mp4,1578,52.6,0
2.mp4,1580,52.65,0
2.mp4,1581,52.7,0
2.mp4,1583,52.75,0
2.mp4,1584,52.8,0
2.mp4,1586,52.85,0
2.mp4,1587,52.9,0
2.mp4,1589,52.95,0
2.mp4,1590,53.0,0
2.mp4,1592,53.05,0
2.mp4,1593,53.1,0
2.mp4,1595,53.15,0
2.mp4,1596,53.2,0
2.mp4,1598,53.25,0
2.mp4,1599,53.3,0
2.mp4,1601,53.35,0
2.mp4,1602,53.4,0
2.mp4,1604,53.45,0
2.mp4,1605,53.5,0
2.mp4,1607,53.55,0
2.mp4,1608,53.6,0
2.mp4,1610,53.65,0
2.mp4,1611,53.7,0
2.mp4,1613,53.75,0
2.mp4,1614,53.8,0
2.mp4,1616,53.85,0
2.mp4,1617,53.9,0
2.mp4,1619,53.95,0
2.mp4,1620,54.0,0
2.mp4,1622,54.05,0
2.mp4,1623,54.1,0
2.mp4,1625,54.15,0
2.mp4,1626,54.2,0
2.mp4,1628,54.25,0
2.mp4,1629,54.3,0
2.mp4,1631,54.35,0
2.mp4,1632,54.4,0
2.mp4,1634,54.45,0
2.mp4,1635,54.5,0
2.mp4,1637,54.55,0
2.mp4,1638,54.6,0
2.mp4,1640,54.65,0
2.mp4,1641,54.7,0
2.mp4,1643,54.75,0
2.mp4,1644,54.8,0
2.mp4,1646,54.85,0
2.mp4,1647,54.9,0
2.mp4,1649,54.95,0
2.mp4,1650,55.0,0
2.mp4,1652,55.05,0
2.mp4,1653,55.1,0
2.mp4,1655,55.15,0
2.mp4,1656,55.2,0
2.mp4,1658,55.25,0
2.mp4,1659,55.3,0
2.mp4,1661,55.35,0
2.mp4,1662,55.4,0
2.mp4,1664,55.45,0
2.mp4,1665,55.5,0
2.mp4,1667,55.55,0
2.mp4,1668,55.6,0
2.mp4,1670,55.65,0
2.mp4,1671,55.7,0
2.mp4,1673,55.75,0
2.mp4,1674,55.8,0
2.mp4,1676,55.85,0
2.mp4,1677,55.9,0
2.mp4,1679,55.95,0
2.mp4,1680,56.0,0
2.mp4,1682,56.05,0
2.mp4,1683,56.1,0
2.mp4,1685,56.15,0
2.mp4,1686,56.2,0
2.mp4,1688,56.25,0
2.mp4,1689,56.3,0
2.mp4,1691,56.35,0
2.mp4,1692,56.4,0
2.mp4,1694,56.45,0
2.mp4,1695,56.5,0
2.mp4,1697,56.55,0
2.mp4,1698,56.6,0
2.mp4,1700,56.65,0
2.mp4,1701,56.7,0
2.mp4,1703,56.75,0
2.mp4,1704,56.8,0
2.mp4,1706,56.85,0
2.mp4,1707,56.9,0
2.mp4,1709,56.95,0
2.mp4,1710,57.0,0
2.mp4,1712,57.05,0
2.mp4,1713,57.1,0
2.mp4,1715,57.15,0
2.mp4,1716,57.2,0
2.mp4,1718,57.25,0
2.mp4,1719,57.3,0
2.mp4,1721,57.35,0
2.mp4,1722,57.4,0
2.mp4,1724,57.45,0
2.mp4,1725,57.5,0
2.mp4,1727,57.55,0
2.mp4,1728,57.6,0
2.mp4,1730,57.65,0
2.mp4,1731,57.7,0
2.mp4,1733,57.75,0
2.mp4,1734,57.8,0
2.mp4,1736,57.85,0
2.mp4,1737,57.9,0
2.mp4,1739,57.95,0
2.mp4,1740,58.0,0
2.mp4,1742,58.05,0
2.mp4,1743,58.1,0
2.mp4,1745,58.15,0
2.mp4,1746,58.2,0
2.mp4,1748,58.25,0
2.mp4,1749,58.3,0
2.mp4,1751,58.35,0
2.mp4,1752,58.4,0
2.mp4,1754,58.45,0
2.mp4,1755,58.5,0
2.mp4,1757,58.55,0
2.mp4,1758,58.6,0
2.mp4,1760,58.65,0
2.mp4,1761,58.7,0
2.mp4,1763,58.75,0
2.mp4,1764,58.8,0
2.mp4,1766,58.85,0
2.mp4,1767,58.9,0
2.mp4,1769,58.95,0
2.mp4,1770,59.0,0
2.mp4,1772,59.05,0
2.mp4,1773,59.1,0
2.mp4,1775,59.15,0
2.mp4,1776,59.2,0
2.mp4,1778,59.25,0
2.mp4,1779,59.3,0
2.mp4,1781,59.35,0
2.mp4,1782,59.4,0
2.mp4,1784,59.45,0
2.mp4,1785,59.5,0
2.mp4,1787,59.55,0
2.mp4,1788,59.6,0
2.mp4,1790,59.65,0
2.mp4,1791,59.7,0
2.mp4,1793,59.75,0
2.mp4,1794,59.8,0
2.mp4,1796,59.85,0
2.mp4,1797,59.9,0
2.mp4,1799,59.95,0
2.mp4,1800,60.0,0
2.mp4,1802,60.05,0
2.mp4,1803,60.1,0
2.mp4,1805,60.15,0
2.mp4,1806,60.2,0
2.mp4,1808,60.25,0
2.mp4,1809,60.3,0
2.mp4,1811,60.35,0
2.mp4,1812,60.4,0
2.mp4,1814,60.45,0
2.mp4,1815,60.5,0
2.mp4,1817,60.55,0
2.mp4,1818,60.6,0
2.mp4,1820,60.65,0
2.mp4,1821,60.7,0
2.mp4,1823,60.75,0
2.mp4,1824,60.8,0
2.mp4,1826,60.85,0
2.mp4,1827,60.9,0
2.mp4,1829,60.95,0
2.mp4,1830,61.0,0
2.mp4,1832,61.05,0
2.mp4,1833,61.1,0
2.mp4,1835,61.15,0
2.mp4,1836,61.2,0
2.mp4,1838,61.25,0
2.mp4,1839,61.3,0
2.mp4,1841,61.35,0
2.mp4,1842,61.4,0
2.mp4,1844,61.45,0
2.mp4,1845,61.5,0
2.mp4,1847,61.55,0
2.mp4,1848,61.6,0
2.mp4,1850,61.65,0
2.mp4,1851,61.7,0
2.mp4,1853,61.75,0
2.mp4,1854,61.8,0
2.mp4,1856,61.85,0
2.mp4,1857,61.9,0
2.mp4,1859,61.95,0
2.mp4,1860,62.0,0
2.mp4,1862,62.05,0
2.mp4,1863,62.1,0
2.mp4,1865,62.15,0
2.mp4,1866,62.2,0
2.mp4,1868,62.25,0
2.mp4,1869,62.3,0
2.mp4,1871,62.35,0
2.mp4,1872,62.4,0
2.mp4,1874,62.45,0
2.mp4,1875,62.5,0
2.mp4,1877,62.55,0
2.mp4,1878,62.6,0
2.mp4,1880,62.65,0
2.mp4,1881,62.7,0
2.mp4,1883,62.75,0
2.mp4,1884,62.8,0
2.mp4,1886,62.85,0
2.mp4,1887,62.9,0
2.mp4,1889,62.95,0
2.mp4,1890,63.0,0
2.mp4,1892,63.05,0
2.mp4,1893,63.1,0
2.mp4,1895,63.15,1
2.mp4,1896,63.2,1
2.mp4,1898,63.25,1
2.mp4,1899,63.3,1
2.mp4,1901,63.35,1
2.mp4,1902,63.4,1
2.mp4,1904,63.45,1
2.mp4,1905,63.5,1
2.mp4,1907,63.55,1
2.mp4,1908,63.6,1
2.mp4,1910,63.65,1
2.mp4,1911,63.7,1
2.mp4,1913,63.75,1
2.mp4,1914,63.8,1
2.mp4,1916,63.85,1
2.mp4,1917,63.9,1
2.mp4,1919,63.95,1
2.mp4,1920,64.0,1
2.mp4,1922,64.05,1
2.mp4,1923,64.1,1
2.mp4,1925,64.15,1
2.mp4,1926,64.2,1
2.mp4,1928,64.25,1
2.mp4,1929,64.3,1
2.mp4,1931,64.35,1
2.mp4,1932,64.4,1
2.mp4,1934,64.45,1
2.mp4,1935,64.5,1
2.mp4,1937,64.55,1
2.mp4,1938,64.6,1
2.mp4,1940,64.65,1
2.mp4,1941,64.7,1
2.mp4,1943,64.75,1
2.mp4,1944,64.8,1
2.mp4,1946,64.85,1
2.mp4,1947,64.9,1
2.mp4,1949,64.95,1
2.mp4,1950,65.0,1
2.mp4,1952,65.05,1
2.mp4,1953,65.1,1
2.mp4,1955,65.15,1
2.mp4,1956,65.2,1
2.mp4,1958,65.25,1
2.mp4,1959,65.3,1
2.mp4,1961,65.35,1
2.mp4,1962,65.4,1
2.mp4,1964,65.45,0
2.mp4,1965,65.5,0
2.mp4,1967,65.55,0
2.mp4,1968,65.6,0
2.mp4,1970,65.65,0
2.mp4,1971,65.7,0
2.mp4,1973,65.75,0
2.mp4,1974,65.8,0
2.mp4,1976,65.85,0
2.mp4,1977,65.9,0
2.mp4,1979,65.95,0
2.mp4,1980,66.0,0
2.mp4,1982,66.05,0
2.mp4,1983,66.1,0
2.mp4,1985,66.15,0
2.mp4,1986,66.2,0
2.mp4,1988,66.25,0
2.mp4,1989,66.3,0
2.mp4,1991,66.35,0
2.mp4,1992,66.4,0
2.mp4,1994,66.45,0
2.mp4,1995,66.5,0
2.mp4,1997,66.55,0
2.mp4,1998,66.6,0
2.mp4,2000,66.65,0
2.mp4,2001,66.7,0
2.mp4,2003,66.75,0
2.mp4,2004,66.8,0
2.mp4,2006,66.85,0
2.mp4,2007,66.9,0
2.mp4,2009,66.95,1
2.mp4,2010,67.0,1
2.mp4,2012,67.05,1
2.mp4,2013,67.1,1
2.mp4,2015,67.15,1
2.mp4,2016,67.2,1
2.mp4,2018,67.25,1
2.mp4,2019,67.3,1
2.mp4,2021,67.35,1
2.mp4,2022,67.4,1
2.mp4,2024,67.45,1
2.mp4,2025,67.5,1
2.mp4,2027,67.55,1
2.mp4,2028,67.6,1
2.mp4,2030,67.65,1
2.mp4,2031,67.7,1
2.mp4,2033,67.75,1
2.mp4,2034,67.8,1
2.mp4,2036,67.85,1
2.mp4,2037,67.9,1
2.mp4,2039,67.95,0
2.mp4,2040,68.0,0
2.mp4,2042,68.05,0
2.mp4,2043,68.1,0
2.mp4,2045,68.15,0
2.mp4,2046,68.2,0
2.mp4,2048,68.25,0
2.mp4,2049,68.3,0
2.mp4,2051,68.35,0
2.mp4,2052,68.4,0
2.mp4,2054,68.45,0
2.mp4,2055,68.5,0
2.mp4,2057,68.55,0
2.mp4,2058,68.6,0
2.mp4,2060,68.65,0
2.mp4,2061,68.7,0
2.mp4,2063,68.75,0
2.mp4,2064,68.8,0
2.mp4,2066,68.85,0
2.mp4,2067,68.9,0
2.mp4,2069,68.95,0
2.mp4,2070,69.0,0
2.mp4,2072,69.05,0
2.mp4,2073,69.1,0
2.mp4,2075,69.15,0
2.mp4,2076,69.2,0
2.mp4,2078,69.25,0
2.mp4,2079,69.3,0
2.mp4,2081,69.35,0
2.mp4,2082,69.4,0
2.mp4,2084,69.45,0
2.mp4,2085,69.5,0
2.mp4,2087,69.55,0
2.mp4,2088,69.6,0
2.mp4,2090,69.65,0
2.mp4,2091,69.7,0
2.mp4,2093,69.75,0
2.mp4,2094,69.8,0
2.mp4,2096,69.85,0
2.mp4,2097,69.9,0
2.mp4,2099,69.95,0
2.mp4,2100,70.0,0
2.mp4,2102,70.05,0
2.mp4,2103,70.1,0
2.mp4,2105,70.15,0
2.mp4,2106,70.2,0
2.mp4,2108,70.25,0
2.mp4,2109,70.3,0
2.mp4,2111,70.35,0
2.mp4,2112,70.4,0
2.mp4,2114,70.45,0
2.mp4,2115,70.5,0
2.mp4,2117,70.55,0
2.mp4,2118,70.6,0
2.mp4,2120,70.65,0
2.mp4,2121,70.7,0
2.mp4,2123,70.75,0
2.mp4,2124,70.8,0
2.mp4,2126,70.85,0
2.mp4,2127,70.9,0
2.mp4,2129,70.95,0
2.mp4,2130,71.0,0
2.mp4,2132,71.05,0
2.mp4,2133,71.1,0
2.mp4,2135,71.15,0
2.mp4,2136,71.2,0
2.mp4,2138,71.25,0
2.mp4,2139,71.3,0
2.mp4,2141,71.35,0
2.mp4,2142,71.4,0
2.mp4,2144,71.45,0
2.mp4,2145,71.5,0
2.mp4,2147,71.55,0
2.mp4,2148,71.6,0
2.mp4,2150,71.65,0
2.mp4,2151,71.7,0
2.mp4,2153,71.75,0
2.mp4,2154,71.8,0
2.mp4,2156,71.85,0
2.mp4,2157,71.9,0
2.mp4,2159,71.95,0
2.mp4,2160,72.0,0
2.mp4,2162,72.05,0
2.mp4,2163,72.1,0
2.mp4,2165,72.15,0
2.mp4,2166,72.2,0
2.mp4,2168,72.25,0
2.mp4,2169,72.3,0
2.mp4,2171,72.35,0
2.mp4,2172,72.4,0
2.mp4,2174,72.45,0
2.mp4,2175,72.5,0
2.mp4,2177,72.55,0
2.mp4,2178,72.6,0
2.mp4,2180,72.65,0
2.mp4,2181,72.7,0
2.mp4,2183,72.75,0
2.mp4,2184,72.8,0
2.mp4,2186,72.85,0
2.mp4,2187,72.9,0
2.mp4,2189,72.95,0
2.mp4,2190,73.0,0
2.mp4,2192,73.05,0
2.mp4,2193,73.1,0
2.mp4,2195,73.15,0
2.mp4,2196,73.2,0
2.mp4,2198,73.25,0
2.mp4,2199,73.3,0
2.mp4,2201,73.35,0
2.mp4,2202,73.4,0
2.mp4,2204,73.45,0
2.mp4,2205,73.5,0
2.mp4,2207,73.55,0
2.mp4,2208,73.6,0
2.mp4,2210,73.65,0
2.mp4,2211,73.7,0
2.mp4,2213,73.75,0
2.mp4,2214,73.8,0
2.mp4,2216,73.85,0
2.mp4,2217,73.9,0
2.mp4,2219,73.95,0
2.mp4,2220,74.0,0
2.mp4,2222,74.05,0
2.mp4,2223,74.1,0
2.mp4,2225,74.15,0
2.mp4,2226,74.2,0
2.mp4,2228,74.25,0
2.mp4,2229,74.3,0
2.mp4,2231,74.35,0
2.mp4,2232,74.4,0
2.mp4,2234,74.45,0
2.mp4,2235,74.5,0
2.mp4,2237,74.55,0
2.mp4,2238,74.6,0
2.mp4,2240,74.65,0
2.mp4,2241,74.7,0
2.mp4,2243,74.75,0
2.mp4,2244,74.8,0
2.mp4,2246,74.85,0
2.mp4,2247,74.9,0
2.mp4,2249,74.95,0
2.mp4,2250,75.0,0
2.mp4,2252,75.05,0
2.mp4,2253,75.1,0
2.mp4,2255,75.15,0
2.mp4,2256,75.2,0
2.mp4,2258,75.25,0
2.mp4,2259,75.3,0
2.mp4,2261,75.35,0
2.mp4,2262,75.4,0
2.mp4,2264,75.45,0
2.mp4,2265,75.5,0
2.mp4,2267,75.55,0
2.mp4,2268,75.6,0
2.mp4,2270,75.65,0
2.mp4,2271,75.7,0
2.mp4,2273,75.75,0
2.mp4,2274,75.8,0
2.mp4,2276,75.85,0
2.mp4,2277,75.9,0
2.mp4,2279,75.95,0
2.mp4,2280,76.0,0
2.mp4,2282,76.05,0
2.mp4,2283,76.1,0
2.mp4,2285,76.15,0
2.mp4,2286,76.2,0
2.mp4,2288,76.25,0
2.mp4,2289,76.3,0
2.mp4,2291,76.35,0
2.mp4,2292,76.4,0
2.mp4,2294,76.45,0
2.mp4,2295,76.5,0
2.mp4,2297,76.55,0
2.mp4,2298,76.6,0
2.mp4,2300,76.65,0
2.mp4,2301,76.7,0
2.mp4,2303,76.75,0
2.mp4,2304,76.8,0
2.mp4,2306,76.85,0
2.mp4,2307,76.9,0
2.mp4,2309,76.95,0
2.mp4,2310,77.0,0
2.mp4,2312,77.05,0
2.mp4,2313,77.1,0
2.mp4,2315,77.15,0
2.mp4,2316,77.2,0
2.mp4,2318,77.25,0
2.mp4,2319,77.3,0
2.mp4,2321,77.35,0
2.mp4,2322,77.4,0
2.mp4,2324,77.45,0
2.mp4,2325,77.5,0
2.mp4,2327,77.55,0
2.mp4,2328,77.6,0
2.mp4,2330,77.65,0
2.mp4,2331,77.7,0
2.mp4,2333,77.75,0
2.mp4,2334,77.8,0
2.mp4,2336,77.85,0
2.mp4,2337,77.9,0
2.mp4,2339,77.95,0
2.mp4,2340,78.0,0
2.mp4,2342,78.05,0
2.mp4,2343,78.1,0
2.mp4,2345,78.15,0
2.mp4,2346,78.2,0
2.mp4,2348,78.25,0
2.mp4,2349,78.3,0
2.mp4,2351,78.35,0
2.mp4,2352,78.4,0
2.mp4,2354,78.45,0
2.mp4,2355,78.5,0
2.mp4,2357,78.55,0
2.mp4,2358,78.6,0
2.mp4,2360,78.65,0
2.mp4,2361,78.7,0
2.mp4,2363,78.75,0
2.mp4,2364,78.8,0
2.mp4,2366,78.85,0
2.mp4,2367,78.9,0
2.mp4,2369,78.95,0
2.mp4,2370,79.0,0
2.mp4,2372,79.05,0
2.mp4,2373,79.1,0
2.mp4,2375,79.15,0
2.mp4,2376,79.2,0
2.mp4,2378,79.25,0
2.mp4,2379,79.3,0
2.mp4,2381,79.35,0
2.mp4,2382,79.4,0
2.mp4,2384,79.45,0
2.mp4,2385,79.5,0
2.mp4,2387,79.55,0
2.mp4,2388,79.6,0
2.mp4,2390,79.65,0
2.mp4,2391,79.7,0
2.mp4,2393,79.75,0
2.mp4,2394,79.8,0
2.mp4,2396,79.85,0
2.mp4,2397,79.9,0
2.mp4,2399,79.95,0
2.mp4,2400,80.0,0
2.mp4,2402,80.05,0
2.mp4,2403,80.1,0
2.mp4,2405,80.15,0
2.mp4,2406,80.2,0
2.mp4,2408,80.25,0
2.mp4,2409,80.3,0
2.mp4,2411,80.35,0
2.mp4,2412,80.4,0
2.mp4,2414,80.45,0
2.mp4,2415,80.5,0
2.mp4,2417,80.55,0
2.mp4,2418,80.6,0
2.mp4,2420,80.65,0
2.mp4,2421,80.7,0
2.mp4,2423,80.75,0
2.mp4,2424,80.8,0
2.mp4,2426,80.85,0
2.mp4,2427,80.9,0
2.mp4,2429,80.95,0
2.mp4,2430,81.0,0
2.mp4,2432,81.05,0
2.mp4,2433,81.1,0
2.mp4,2435,81.15,0
